Structure_ID,SMILES
175,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CCCCC3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
176,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)Cn3ncnn3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
177,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)Cn3nnnc3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
178,COC(=O)C1c2c(C3CC34CCN14)c5cc(ccc5n2[H])OC
179,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4ccncc4)CC5CN(CCC5)C6CCCCC6
180,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4ncccc4)CC5CN(CCC5)C6CCCCC6
181,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4cnccc4)CC5CN(CCC5)C6CCCCC6
182,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN(C)C4CCCCC4)N5CCCC5
183,C(N(Cc1ccncc1)Cc2cn(c3ccccc23)-c4cc(ccc4)C(F)(F)F)CNC5CCCCC5
184,C(N(Cc1cnccc1)Cc2cn(c3ccccc23)-c4cc(ccc4)C(F)(F)F)CNC5CCCCC5
185,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cn(c4ccccc34)S(=O)(=O)c5ccccc5)CCCCN)c6ccccc6
186,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCCn3ccnc3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
187,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CC(C3)N4CCCCC4)(C)OC)C)O[C@@H]5O[C@@H](C[C@@H]([C@H]5O)N(C)C(=O)N(C)c6ccccc6)C)(C)O)C
188,O=S(=O)(n1cc(c2cccnc12)CN(Cc3cccnc3F)CCCCN(C)C4CCCCC4)c5ccccc5
189,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4ccncc4)CCCCCNC5CCCCC5
190,FC(F)(F)c1cc(ccc1)-n2cc(c3ccccc23)CN(Cc4ccnc(c4)F)CC5CN(CCC5)C6CCCCC6
191,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CSCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
192,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CCOCC3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
193,NCC1Cc2c3cc(ccc3n(c2C(N1)=O)[H])OC
194,COC(=O)C1c2n(c3ccc(cc3c2C4CN1CC4)OCc5ccccc5)[H]
195,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCNC(=O)N4CCN(CC4)C)c5ccccc5
196,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(c4ccccc4)c5ccccc5)C)(C)O)C
197,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCNC(=O)N4CCOCC4)c5ccccc5
198,CC1(CCCC(C1OC(=O)C2c3[nH]c4ccc(cc4c3C5CN2CC5)OC)(C)C)C
199,FC(F)(F)c1ccc(cc1)-n2cc(c3ccccc23)CN(C)CCN(C)Cc4coc5cc(c(cc5c4=O)C)C
200,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCC(C)C)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
201,C1CC=C(c2c1c3cc(ccc3n2[H])I)NO
202,N(CCc1ccccc1)CCCC2Cc3c4cc(ccc4n(c3C(N2)=O)[H])OC
203,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCOC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
204,COc1cc2c3CC(NC(c3n(c2cc1)[H])=O)CCCNCc4ccccc4
205,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@@]([C@@H](O2)C)(C)O)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
206,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(C)O)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
207,OC(=O)[C@@H]1c2n(c3ccc(cc3c2[C@@H]4CN1CCC4)OC)[H]
208,Oc1cc2c(cc1)n(c3c2C4CN(CC4)C3C(=O)OC)[H]
209,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ncc(cn4)Cl)C)(C)O)C
210,C1CNC(c2c1c3cc(ccc3n2[H])OC)C(=O)OC
211,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCN)c4ccccc4
212,C1CNC(c2c1c3cc(ccc3n2[H])OCc4ccccc4)C(=O)OC
213,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCCNCc4cccnc4F)c5ccccc5
214,O=S(=O)(n1cc(c2ccccc12)CN(Cc3ccnc(c3)F)CCCCCNCc4ccnc(c4)F)c5ccccc5
215,O=S(=O)(n1cc(cc1)CN(Cc2cccnc2F)CCCCN(C)C3CCCCC3)c4ccccc4
216,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(Cc4nccs4)C(=O)N(C)c5ccccc5)C)(C)O)C
217,COc1cc2c3c(n(c2cc1)[H])C(N4CCC45CC35)C(=O)OCCSC
218,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)Nc4ccc(cc4)C#N)C)(C)O)C
219,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
220,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)Cn3ccnc3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
221,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCN(C)C)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
222,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(Cc4cnccc4)C(=O)N(C)c5ccccc5)C)(C)O)C
223,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCS(=O)(=O)c3ccccc3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
224,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CCCC3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
225,O=S(=O)(n1cc(c2ccccc12)CN(CCN)Cc3cnccc3)c4ccccc4
226,Oc1cc2c([nH]c3C(N4CC(CC4)c23)C(=O)OCc5ccccc5)cc1
227,CN1CCc2c(n(c3ccc(cc23)OCc4ccccc4)[H])C1C(=O)OC
228,NCCCC1Cc2c3cc(ccc3n(c2C(N1)=O)[H])OC
229,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC3CCOCC3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
230,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CCl)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
231,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCC3CCN(CC3)C(C)=O)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
232,COc1cc2c([nH]c3c2C4CN(CC4)C3C(=O)OCC(C)(C)C)cc1
233,OC(=O)C1NCC(c2c1n(c3ccc(cc23)OC)[H])C(F)(F)F
234,O=C(OC)c1cccc2c1n(c3CCNC(c23)=O)[H]
235,OC(=O)C1c2n(c3c(c4CCCOc4cc3)c2C5CN1CC5)[H]
236,O=S(=O)(n1cc(c2ccccc12)CN(Cc3cccnc3F)CCCCNC(C)=O)c4ccccc4
237,C1CNC(c2c1c3cc(ccc3n2[H])OC)=O
238,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)Cn3ncnc3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
239,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)Cn3ccnn3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
240,C1CNC(c2n(c3ccc(cc3c12)OCc4ccncc4)[H])C(O)=O
241,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCCN3CCCCC3)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
242,COC(=O)C1NCC(c2c1n(c3ccc(cc23)OC)[H])C
243,OC(=O)C1NCC(c2c1n(c3ccc(cc23)OC)[H])Cc4ccccc4
244,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)Nc4cc(ccc4)Cl)C)(C)O)C
245,COc1cc2c3c([nH]c2cc1)C(N4CCC45CC35)C(=O)OC6CCCCC6
246,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3Cc4nccnc4C3)(C)OC)C)O[C@@H]5O[C@@H](C[C@@H]([C@H]5O)N(C)C(=O)N(C)c6ccccc6)C)(C)O)C
247,Oc1cc2c(cc1)n(c3c2C4CN(CC4)C3C(=O)OC5CCCCC5)[H]
248,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CCC(CC3)S(=O)(=O)C)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
249,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CCN(CC3)C)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)NC5CCCCC5)C)(C)O)C
250,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCCOC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
251,[H]n1c2c(c3cc(ccc13)OCc4ccccc4)C5CN(CC5)C2C(=O)OCc6ccccc6
252,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4nccnn4)C)(C)O)C
253,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CC#N)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
254,O=S(=O)(C1(CCOCC1)C(=O)NO)c2ccc(cc2)Oc3ccc(cc3)C(F)(F)F
255,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)Nc4ccccc4)C)(C)O)C
256,C1CNC(c2n(c3ccc(cc3c12)OCc4ccccc4)[H])C(O)=O
257,C1CNC(c2c1c3cc(ccc3n2C)OC)C(=O)OC
258,OC(=O)C1NCC(c2c1n(c3ccc(cc23)OC)[H])C
259,C1CNC(c2c1c3c(cccc3n2[H])OC)C(O)=O
260,COCCOC(=O)C1c2n(c3ccc(cc3c2C4CN1CC4)OC)[H]
261,C1CNC(c2c1c3cc(ccc3n2[H])OC(c4ccccc4)C(=O)OC)C(O)=O
262,C1CNC(c2[nH]c3ccc(cc3c12)OC)c4[nH]nnn4
263,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)Nc4ccc(cc4)OC)C)(C)O)C
264,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)Nc4ccccc4OC)C)(C)O)C
265,OC(=O)C1c2c(CCN1C(C)C)c3cc(ccc3n2[H])OC
266,C1CNC(c2c1c3cc(ccc3n2CC)OC)C(=O)OC
267,CC(=O)Oc1cc2c3CCNC(c3n(c2cc1)[H])C(O)=O
268,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
269,CO[C@@]1(C[C@@H](O[C@H]([C@@H]1O)C)O[C@H]2[C@@H]([C@H]([C@](C[C@H](CN([C@@H]([C@H]([C@]([C@H](OC([C@@H]2C)=O)CC)(C)O)O)C)C)C)(C)O)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)Nc4ccc(cc4)F)C)C)C
270,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CC(C3)N(C)C)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
271,CO[C@@]1(C[C@@H](O[C@H]([C@@H]1O)C)O[C@H]2[C@@H]([C@H]([C@](C[C@H](CN([C@@H]([C@H]([C@]([C@H](OC([C@@H]2C)=O)CC)(C)O)O)C)C)C)(C)O)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)Nc4ccc(cc4)N(C)C)C)C)C
273,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CCN(CC3)C)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)NC(C)(C)C)C)(C)O)C
274,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O)C)O[C@@H]2O[C@@H](C[C@@H]([C@H]2O)N(C)C(=O)Nc3ccccc3)C)(C)O)C
275,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)COCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)N(C)c4ccccc4)C)(C)O)C
276,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CCN(CC3)C)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)Nc5ccccc5)C)(C)O)C
277,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CN3CCN(CC3)C)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)Nc5ccc(cc5)N(C)C)C)(C)O)C
278,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)NC)C)(C)O)C
279,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCC3CCN(CC3)C)(C)OC)C)O[C@@H]4O[C@@H](C[C@@H]([C@H]4O)N(C)C(=O)N(C)c5ccccc5)C)(C)O)C
280,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCC)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)Nc4ccc(cc4)F)C)(C)O)C
281,C[C@H]1NC[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(O[C@@H]([C@@]([C@@H]1O)(C)O)CC)=O)C)O[C@H]2C[C@@]([C@]([C@@H](O2)C)(O)CNCCN(C)C)(C)OC)C)O[C@@H]3O[C@@H](C[C@@H]([C@H]3O)N(C)C(=O)Nc4ccccc4)C)(C)O)C
