Structure_ID,SMILES
805,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@@H](CCN(C)C)C(=O)OC
163,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(c(c2)Cl)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)C)C
362,O=S(=O)(C(F)(F)F)c1cccc(c1)NC(=O)[C@H]2[C@H]3C[C@H](CC3)[C@H]2NC(=O)c4cc(c(cc4OC)F)O[C@H]5C[C@@H](C5)C(O)=O
366,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2C#N)F)C(=O)N[C@H]3[C@H]([C@@H]4C[C@H]3CC4)C(=O)NCC5(CCC5)C)C
424,CC(C)(C)c1cccc(c1)NC(=O)[C@H]2[C@H]3C[C@H](CC3)[C@H]2NC(=O)c4cc(c(cc4OC)F)O[C@H]5CC[C@H](CC5)C(O)=O
552,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)Nc5cc(ccc5)S(=O)(=O)C(F)(F)F)COC
606,Nc1nc(c(nc1Cl)C(=O)NC(=N)NCCCCc2ccc(cc2)-c3ccc(cc3)CCC(=O)N(C)CCN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)N
883,O=C(NCCN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl
686,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@H](Cc4ccncc4)C(=O)OC
873,O=C(NCCCCN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl
857,O=C(NCCN)CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl
629,N[C@@H]1c2ccccc2CC13CCN(CC3)c4cnc(cn4)Sc5cccc(c5Cl)N=S(=O)(C)C
137,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5cc(ccc5)C6CC6
300,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2C#N)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)CCC)C
433,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5cccc(c5)OC(F)F
441,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5ccccc5
574,Cc1cc2c3nncn3c(nc2c(c1)[C@@H](C)Nc4ccc(nc4C(O)=O)Cl)C56CCC(CO5)(CC6)c7nnc(s7)C
609,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@@H](Cc4ccc(cc4)O)C(O)=O
109,O=S(=O)(C(F)(F)F)c1cccc(c1)NC(=O)[C@H]2[C@H]3C[C@H](CC3)[C@H]2NC(=O)c4cc(c(cc4OC)F)-c5ccc(nc5)CCC(O)=O
162,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)N[C@H]3CCCCCC[C@H]3C(=O)NCC4(CCC4)C)C
178,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2C#N)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)CC(C)C)C
203,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5cc(ccc5)C(C)C
257,N=S(=O)(C)c1cccc(c1)NC(=O)c2c(nc(c(c2)Cl)C)N3CCC(CCC3)(F)F
598,Nc1nc(c(nc1Cl)C(=O)NC(=N)NCCCCc2ccc(cc2)-c3ccc(cc3)CCC(=O)N(C)[C@@H](CCCCN)c4[nH]nnn4)N
704,Nc1nc(c(nc1Cl)C(=O)NC(=N)NCCCCc2ccc(cc2)-c3ccc(cc3)CCC(=O)N(C)[C@@H](CCCCNCCO)C(=O)OC)N
706,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@@H](CCCCN)C(=O)N
781,Nc1nc2[nH]ccc2nc1C(=O)NC(=N)NCCCCc3ccc(cc3)-c4ccc(cc4)CCCNC(=O)[C@H](N)CCCCN(C[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO)C[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO
818,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@H](CCCCN)C(=O)OC
135,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5cc(ccn5)C(F)(F)F
158,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5cccc(c5C)C(F)(F)F
201,N=S(=O)(C)c1nccc(c1)NC(=O)c2c(nc(c(c2)C(F)(F)F)C)N3CCC(CCC3)(F)F
454,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)Nc3cnccc3C(=O)NCC4(CCC4)C)C
500,O=C(Nc1cc(c(cc1)F)C(F)(F)F)[C@H]2CCC[C@H]2NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O
541,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2Cl)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NC56CC(C5)(C6)F)C
603,Nc1nc(c(nc1C(=O)NC(=N)NCCCCc2ccc(cc2)-c3sc(nc3)CCC(O)=O)Cl)N
115,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5CCC5)C
495,O=S(=O)(C(F)(F)F)c1cccc(c1)NC(=O)[C@H]2CCC[C@H]2NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O
648,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@@H](CCCCNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)OC
793,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@H](CCCCN)C(=O)N
725,O=C(NCCNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl
733,Nc1nc(cnc1Sc2cccc(c2Cl)N=S(=O)(C)C)N3CCC4(CC3)Cc5ccccc5[C@H]4N
202,O=S(=O)(C(F)(F)F)c1cccc(c1)NC(=O)[C@H]2[C@H]3C[C@H](CC3)[C@H]2NC(=O)c4cc(c(cc4OC)F)-c5cnn(c5)CCC(O)=O
147,O=S(=O)(C(F)(F)F)c1cccc(c1)NC(=O)[C@H]2[C@H]3C[C@H](CC3)[C@H]2NC(=O)c4cc(c(cc4OC)F)O[C@H]5CC[C@H](CC5)C(O)=O
188,O=S(=O)(C(F)(F)F)c1cccc(c1)NC(=O)[C@H]2[C@H]3C[C@H](CC3)[C@H]2NC(=O)c4cc(ccc4OC)O[C@H]5CC[C@H](CC5)C(O)=O
518,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)NC3CCOCC3C(=O)Nc4cc(ccc4)S(=O)(=O)C(F)(F)F)C
371,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCCCC5)C)C
477,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)N[C@@H]3CCC[C@]3(F)C(=O)Nc4cc(ccc4)S(=O)(=O)C(F)(F)F)C
108,O=S(=O)(C(F)(F)F)c1cccc(c1)NC(=O)[C@H]2[C@H]3C[C@H](CC3)[C@H]2NC(=O)c4cc(c(cc4OC)F)-c5sc(cn5)CCC(O)=O
174,O=C(Nc1c(c(c(c(c1F)F)F)F)F)[C@H]2[C@H]3C[C@H](CC3)[C@H]2NC(=O)c4cc(c(cc4OC)F)O[C@H]5CC[C@H](CC5)C(O)=O
253,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5cc(ccc5)C(F)F
246,Fc1ccc(cc1)/C=C/C(=O)N2CCN(CC2)C(=O)c3ccc4OC(Oc4c3)(F)F
680,O=C(NCCCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)CN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
817,Nc1nc(c(nc1Cl)C(=O)NC(=N)NCCCCc2ccc(cc2)-c3ccc(cc3)CCC(=O)N(C)[C@@H](CCCCNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)OC)N
414,O=C([C@H]1[C@H]([C@@H]2O[C@H]1CC2)NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5cc(c(cc5)F)C(F)(F)F
411,O=S(=O)(C(F)(F)F)c1cccc(c1)NC(=O)[C@H]2[C@H]3C[C@H](CC3)[C@H]2NC(=O)c4cc(c(cc4OC)F)O[C@H]5C[C@H](C5)C(O)=O
123,O=S(=O)(C(F)(F)F)c1cccc(c1)NC(=O)[C@H]2[C@H]3C[C@H](CC3)[C@H]2NC(=O)c4cc(c(cc4OC)F)-c5cnc(nc5)NCC(O)=O
141,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5cc(c(cc5)C)C#N
195,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5ccc(cc5)C(F)F
528,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(c(c2)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)C)OC)C#N)C
615,Nc1nc(c(nc1Cl)C(=O)NC(=N)NCCCCc2ccc(cc2)-c3ccc(cc3)CCC(=O)N4CCN(C[C@H]4C(=O)OC)CCCN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)N
524,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)CC)C
166,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)N[C@@H]3CCC[C@@H]3C(=O)NCC(CC)CC)C
247,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)C)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)C)C
490,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2C#N)F)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)C)C
673,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@@H](CCCC(C)N(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)c4[nH]nnn4
736,O=C(NCCN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)COc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl
121,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2C#N)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCCCCC5)C)C
151,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)NC3C(C4CCC3CC4)C(=O)NCC5(CCC5)C)C
175,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2C#N)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5CCCCCC5)C
219,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)NC3COCCC3C(=O)Nc4cc(ccc4)S(=O)(=O)C(F)(F)F)C
559,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2CC)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)C)C
635,Nc1nc(c(nc1C(=O)NC(=N)NCCCCc2ccc(cc2)-c3ccc(cc3)C(=O)NC(=N)NCCCCc4ccc(cc4)-c5ccc(cc5)CCC(=O)N6CCNC[C@@H]6C(O)=O)Cl)N
743,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@H](CCCCNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)OC
824,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@@H](Cc4ccncc4)C(=O)OC
827,O=C(NCCCC[C@@H](N)C(O)=O)CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl
261,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5ccnc(c5)C(F)(F)F
540,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2Cl)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)C)C
283,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2C#N)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NC56CC7C[C@@H](C[C@H](C7)C5)C6)C
750,O=C(NCCCC[C@H](N)C(O)=O)CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl
625,N#Cc1sc2CN(C[C@H](c2c1C)c3cccc(c3-c4cn(nc4C(F)(F)F)CC)F)C(=O)/C=C/CN(C)C
658,N#Cc1sc2CN(C[C@H](c2c1C)c3cccc(c3-c4cn(nc4C(F)(F)F)CC)F)C(=O)/C=C/CNC
809,O=C(NCCN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CCC1CCC(CC1)c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl
333,Oc1cc2ccc(c(c2c(c1)-c3ccc4c(nc(nc4c3F)OC[C@@]56CCCN5C[C@@H](C6)F)N7CC8CCC(C7)N8)C#C)F
393,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(c(c2)F)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)C)C
638,O=C(NCCCc1cc(cc(c1)OC[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO)OC[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO)CCc2ccc(cc2)-c3ccc(cc3)CCCCNC(=N)NC(=O)c4nc(c(nc4N)N)Cl
705,N#Cc1cc2c(CN(C[C@H]2c3cccc(c3-c4cn(nc4C(F)(F)F)CC)F)C(=O)/C=C/[C@H](C)NC)s1
837,Nc1nc(c(nc1Cl)C(=O)NC(=N)NCCCCCCc2ccc(cc2)-c3ccc(cc3)CCC(=O)N4CCNC([C@@H]4CCCCN)=O)N
130,O=S(=O)(C(F)(F)F)c1cccc(c1)NC(=O)[C@H]2[C@H]3C[C@H](CC3)[C@H]2NC(=O)c4cc(c(cc4F)F)O[C@H]5CC[C@H](CC5)C(O)=O
756,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@H](CCCCN)c4[nH]nnn4
787,CCO[C@H]1CC[C@@H](CC1)n2nc(c(c2)NC(=O)c3csc(n3)-c4cn[nH]c4)-c5ncccn5
855,Nc1nc(c(nc1Cl)C(=O)NC(=N)NCCCCc2ccc(cc2)-c3ccc(cc3)CCC(=O)N(C)[C@@H](CCCCN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)OC)N
266,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5ccc(cn5)C(F)(F)F
681,Nc1nc(c(nc1Cl)C(=O)NC(=N)NCCCCc2ccc(cc2)-c3ccc(cc3)CCC(=O)N(CCCNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@H](CCCCN)C(=O)OC)N
470,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)Nc3c(cccc3C(=O)NCC4(CCC4)C)C)C
543,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2C#N)OC)C(=O)NC3C(C4CCC3CC4)C(=O)NCC5(CCC5)C)C
338,O=C([C@@H]1[C@@H]([C@H]2O[C@@H]1CC2)NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5cc(c(cc5)F)C(F)(F)F
722,N#Cc1cc2c(CN(C[C@H]2c3cccc(c3-c4cn(nc4C(F)(F)F)CC)F)C(=O)/C=C/[C@H]5NCCC5)s1
744,Nc1nc(c(nc1Cl)C(=O)NC(=N)NCCCCc2ccc(cc2)-c3ccc(cc3)CCC(=O)N(C)[C@H](CCCCN)C(O)=O)N
155,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5cc(ccc5)CF
172,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2C#N)OC)C(=O)NC3C(C4CCC3N4CCC(F)(F)F)C(=O)NCC5(CCC5)C)C
505,O=S(=O)(C(F)(F)F)c1cc(ccc1OC)NC(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2NC(=O)c4cc(c(cc4OC)F)O[C@H]5CC[C@H](CC5)C(O)=O
636,Nc1nc(c(nc1C(=O)NC(=N)NCCCCc2ccc(cc2)-c3ccc(cc3)CCC(=O)N4CCC[C@H]4C(=O)NCCN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)Cl)N
746,N#Cc1cc2c(CN(C[C@H]2c3cccc(c3-c4cn(nc4C(F)(F)F)CC)F)C(=O)/C=C/CNC)s1
321,Nc1nc2cc(c(cc2c3c1cnn3C)C(=O)N(C)C4COc5cc(ccc45)C#CCN(C)C)F
358,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NC(C(C)C)C(C)C)C
410,O=S(=O)(C(F)(F)F)c1cccc(c1)NC(=O)[C@H]2[C@H]3C[C@H](CC3)[C@H]2NC(=O)c4cc(c(cc4OC)F)-c5cc(n(cc5)CCC(O)=O)=O
538,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2Cl)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC(C)(C)C(F)(F)F)C
665,O=C(NCCCN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl
734,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@@H](CCCNC(=N)N)C(O)=O
448,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC(F)F)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)C)C
512,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NC56CC(C5)(C6)F)C
710,O=S(C)(C)=Nc1c(c(ccc1F)Sc2cnc(cn2)N3CCC4(CC3)CO[C@H]([C@H]4N)C)Cl
177,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5cc(cnn5)Cl
713,Nc1nc(c(nc1C(=O)NC(=N)NCCCCc2ccc(cc2)-c3ccc(cc3)CCC(=O)N4CCN(C[C@H]4C(O)=O)CCCN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)Cl)N
859,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@@H](CCCCN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)OC
341,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)F)O[C@H]4CC[C@H](CC4)C(O)=O)Nc5ncnc(c5)C(F)(F)F
531,O=S(=O)(C(F)(F)F)c1cccc(c1)NC(=O)[C@H]2[C@H]3C[C@H](CC3)[C@H]2NC(=O)c4cc(c(cc4OC)C#N)O[C@H]5CC[C@H](CC5)C(O)=O
555,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)NC3COCC3C(=O)Nc4cc(ccc4)S(=O)(=O)C(F)(F)F)C
853,Nc1nc(c(nc1Cl)C(=O)NC(=N)NCCCCc2ccc(cc2)-c3ccc(cc3)CCC(=O)N(C)[C@@H](CCCCN)C(O)=O)N
160,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC(C)(C)CC)C
504,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)C)C
526,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)NC3CC(CC3C(=O)Nc4cc(ccc4)S(=O)(=O)C(F)(F)F)OC)C
760,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@H](C(O)=O)C(C)C
820,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@@H](CCCNC(=N)N)C(=O)OC
348,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)N[C@@H]3[C@@H]([C@@H]4C[C@H]3CC4)C(=O)NCC5(CCC5)C)C
392,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2C(F)F)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)C)C
689,O=C(CCc1ccc(cc1)-c2ccc(cc2)CCCCNC(=N)NC(=O)c3nc(c(nc3N)N)Cl)N[C@@H](CCCCNC(=O)[C@H](CCC(O)=O)NC(=O)OC(C)(C)C)C(O)=O
721,Nc1nc(c(nc1Cl)C(=O)NC(=N)NCCCCc2ccc(cc2)-c3ccc(cc3)CCC(=O)N4CCN(C[C@H]4C(O)=O)CCCN)N
192,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2C#N)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5C(C5(C)C)(C)C)C
469,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2C#N)OC)C(=O)N[C@H]3[C@H]([C@@H]4C[C@H]3CC4)C(=O)NCC(C)(C)C(F)(F)F)C
758,N#Cc1cc2c(CN(C[C@H]2c3cccc(c3-c4cn(nc4C(F)(F)F)CC)F)C(=O)/C=C/CN(C)C)s1
509,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OCC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)C)C
176,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2C#N)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)CC)C
539,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2C#N)OC)C(=O)N[C@H]3[C@H]([C@@H]4C[C@H]3CC4)C(=O)NCC5(CCC5)C)C
663,O=S(C)(C)=Nc1cc2c(ccc(c2Cl)Sc3cnc(cn3)N4CCC5(CC4)CO[C@H]([C@H]5N)C)nc1
116,O=C([C@H]1[C@H]2C[C@H](CC2)[C@H]1NC(=O)c3cc(c(cc3OC)C#N)OC4CC5(CC(C5)C(O)=O)C4)NCC6(CCC6)C
522,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)N[C@H]3[C@H]([C@H]4C[C@@H]3CC4)C(=O)NCC5(CCC5)C)C
458,OC(=O)[C@@]1(CC[C@@H](CC1)Oc2cc(c(cc2F)OC)C(=O)Nc3c(nsc3C(=O)NCC4(CCC4)C)C)C
806,Nc1nc(c(nc1Cl)C(=O)NC(=N)NCCCCc2ccc(cc2)-c3ccc(cc3)CCCNCCN(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)N
832,O=S(C)(C)=Nc1cc2ccc(c(c2cn1)Cl)Sc3cnc(cn3)N4CCC5(CC4)CO[C@H]([C@H]5N)C
